sku,_store,_attribute_set,_type,_category,_root_category,_product_websites,country_of_manufacture,created_at,custom_design,custom_design_from,custom_design_to,custom_layout_update,delivery_time,description,enable_googlecheckout,gallery,gender,geschmacksrichtugen,gift_message_available,gross_weight,has_options,image,image_label,liters,material,media_gallery,meta_description,meta_keyword,meta_title,minimal_price,model,msrp,msrp_display_actual_price_type,msrp_enabled,name,net_weight,news_from_date,news_to_date,options_container,page_layout,price,processor,ram_size,required_options,response_time,room,screensize,shape,shirt_size,shoe_size,shoe_type,short_description,small_image,small_image_label,special_from_date,special_price,special_to_date,status,tax_class_id,thumbnail,thumbnail_label,updated_at,url_key,url_path,visibility,weight,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,_links_related_sku,_links_related_position,_links_crosssell_sku,_links_crosssell_position,_links_upsell_sku,_links_upsell_position,_associated_sku,_associated_default_qty,_associated_position,_tier_price_website,_tier_price_customer_group,_tier_price_qty,_tier_price_price,_group_price_website,_group_price_customer_group,_group_price_price,_media_attribute_id,_media_image,_media_lable,_media_position,_media_is_disabled,_custom_option_store,_custom_option_type,_custom_option_title,_custom_option_is_required,_custom_option_price,_custom_option_sku,_custom_option_max_characters,_custom_option_sort_order,_custom_option_row_title,_custom_option_row_price,_custom_option_row_sku,_custom_option_row_sort,_super_products_sku,_super_attribute_code,_super_attribute_option,_super_attribute_price_corr
10051-25,,Default,simple,Pralinen,"Root Catalog",base,,"2014-10-08 13:06:11",,,,,"2-3 Tage","25 Weihnachtspralinen, mit und ohne Alkohol, die auf der Zunge zergehen. Die Sorten können variieren.",1,,,,,665,0,/1/0/10051-1_weihnachtspralinen.jpg,"25 Weihnachtspralinen",,,,"Strohauer`s Weihnachtspralinen, Onlineshop, Onlineshop, Pralinen & Gebäck, Pralinen & Gebäck, Weihnachten, Weihnachten","Strohauer`s Weihnachtspralinen, Onlineshop, Onlineshop, Pralinen & Gebäck, Pralinen & Gebäck, Weihnachten, Weihnachten","Strohauer`s Weihnachtspralinen",,,,"Use config","Use config","Strohauer´s Weihnachtspralinen",315,,,"Block after Info Column",,17.3000,,,0,,,,,,,,"Erlesenen Weihnachtspralinen ca. 315 g",/1/0/10051-1_weihnachtspralinen.jpg,"25 Weihnachtspralinen",,,,1,2,/1/0/10051-1_weihnachtspralinen.jpg,"25 Weihnachtspralinen","2014-10-08 13:06:11",strohauer-s-weihnachtspralinen,strohauer-s-weihnachtspralinen-377.html,4,665.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,703,/1/0/10051-1_weihnachtspralinen.jpg,"25 Weihnachtspralinen",1,0,,,,,,,,,,,,,,,,
,,,,Weihnachten,"Root Catalog",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10051-36,,Default,simple,Pralinen,"Root Catalog",base,,"2014-10-08 13:10:10",,,,,"2-3 Tage","36 ausgesuchte Weihnachtspralinen, mit und ohne Alkohol, die auf der Zunge zergehen. Ob Honig, Marzipan, Karamell oder Nougat, alle Pralinen sind ein Gedicht.  
Die Sorten können variieren.",1,,,,,790,0,/1/0/10051_weihnachtspralinen_.jpg,"36 Weihnachtspralinen",,,,"Strohauer`s Weihnachtspralinen, Onlineshop, Onlineshop, Pralinen & Gebäck, Pralinen & Gebäck, Weihnachten, Weihnachten","Strohauer`s Weihnachtspralinen, Onlineshop, Onlineshop, Pralinen & Gebäck, Pralinen & Gebäck, Weihnachten, Weihnachten","Strohauer`s Weihnachtspralinen",,,,"Use config","Use config","Strohauer`s Weihnachtspralinen",440,,,"Block after Info Column",,23.5000,,,0,,,,,,,,"Erlesenen Weihnachtspralinen ca. 440g",/1/0/10051_weihnachtspralinen_.jpg,"36 Weihnachtspralinen",,,,1,2,/1/0/10051_weihnachtspralinen_.jpg,"36 Weihnachtspralinen","2014-10-08 13:10:10",strohauer-s-weihnachtspralinen,strohauer-s-weihnachtspralinen-378.html,4,790.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,703,/1/0/10051_weihnachtspralinen_.jpg,"36 Weihnachtspralinen",1,0,,,,,,,,,,,,,,,,
,,,,Weihnachten,"Root Catalog",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10052,,Default,simple,Pralinen,"Root Catalog",base,,"2014-10-08 13:39:53",,,,,"2-3 Tage","<p>Die kleine Freude, sie kommt von Herzen. Ca. 300 g edle Tr&uuml;ffeln in  einer aparten Herzschachtel. Das gibt sch&ouml;ne, genussvolle Stunden (24  Stck.) &ndash; gemischt.</p>",1,,,,,650,0,/p/r/pralinen_herzpack.jpg,,,,,"Trüffelpralinen von Herzen, Produkte, Pralinen & Gebäck","Trüffelpralinen von Herzen, Produkte, Pralinen & Gebäck","Trüffelpralinen von Herzen",,,,"Use config","Use config","Trüffelpralinen von Herzen",300,,,"Block after Info Column",,17.9000,,,0,,,,,,,,"<p>ca. 300g<br /> Nicht nur zu Muttertag ein sch&ouml;nes Geschenk</p>",/p/r/pralinen_herzpack.jpg,,,,,1,2,/p/r/pralinen_herzpack.jpg,,"2014-10-08 13:39:53",truffelpralinen-von-herzen,truffelpralinen-von-herzen.html,4,650.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,703,/p/r/pralinen_herzpack.jpg,,1,0,,,,,,,,,,,,,,,,
,,,,Gebäck,"Root Catalog",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10054-12,,Default,simple,Pralinen,"Root Catalog",base,,"2014-10-08 13:46:10",,,,,"2-3 Tage","12 Pralinen einer wahrlich königlichen Auswahl. Die Sorten können variieren!",1,,,,,415,0,/1/0/10054-2_strohauer_s_pralinen.jpg,"12 Pralinen ohne Alkohol",,,,"Strohauer Pralinen, Produkte, Pralinen  Gebäck","Strohauer Pralinen, Produkte, Pralinen  Gebäck",Strohauer`Pralinen,,,,"Use config","Use config","Strohauer`Pralinen ohne Alkohol",165,,,"Block after Info Column",,9.1000,,,0,,,,,,,,"<p>ca. 165 g St&uuml;ck f&uuml;r St&uuml;ck ein wahres Vergn&uuml;gen<br />ohne Alkohol</p>",/1/0/10054-2_strohauer_s_pralinen.jpg,"12 Pralinen ohne Alkohol",,,,1,2,/1/0/10054-2_strohauer_s_pralinen.jpg,"12 Pralinen ohne Alkohol","2014-10-08 13:46:10",strohauer-pralinen,strohauer-pralinen-387.html,4,415.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,703,/1/0/10054-2_strohauer_s_pralinen.jpg,"12 Pralinen ohne Alkohol",1,0,,,,,,,,,,,,,,,,
,,,,Gebäck,"Root Catalog",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10054-25,,Default,simple,Pralinen,"Root Catalog",base,,"2014-10-08 13:50:47",,,,,"2-3 Tage","25 Pralinen einer wahrlich königlichen Auswahl mit 12 verschiedenen Sorten. Die Sorten können variieren!",1,,,,,695,0,/1/0/10054-1_strohauer_s_pralinen.jpg,"25 gemischte Pralinen",,,,"Strohauer Pralinen, Produkte, Pralinen Gebäck","Strohauer Pralinen, Produkte, Pralinen Gebäck",Strohauer`Pralinen,,,,"Use config","Use config",Strohauer`Pralinen,345,,,"Block after Info Column",,16.8000,,,0,,,,,,,,"<p>ca. 345 g St&uuml;ck f&uuml;r St&uuml;ck ein wahres Vergn&uuml;gen<br />mit und ohne Alkohol</p>",/1/0/10054-1_strohauer_s_pralinen.jpg,"25 gemischte Pralinen",,,,1,2,/1/0/10054-1_strohauer_s_pralinen.jpg,"25 gemischte Pralinen","2014-10-08 13:50:47",strohauer-pralinen,strohauer-pralinen-388.html,4,695.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,703,/1/0/10054-1_strohauer_s_pralinen.jpg,"25 gemischte Pralinen",1,0,,,,,,,,,,,,,,,,
,,,,Gebäck,"Root Catalog",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10054-36,,Default,simple,Pralinen,"Root Catalog",base,,"2014-10-08 13:55:05",,,,,"2-3 Tage","<p>36 Pralinen einer wahrlich k&ouml;niglichen Auswahl mit 12&nbsp;verschiedenen Sorten, die variieren k&ouml;nnen.</p>",1,,,,,850,0,/s/t/strohauer_pralinen_10051_1.jpg,"36 Pralinen",,,,"Strohauer`Pralinen, Produkte, Pralinen & Gebäck","Strohauer`Pralinen, Produkte, Pralinen & Gebäck",Strohauer`Pralinen,,,,"Use config","Use config",Strohauer`Pralinen,470,,,"Block after Info Column",,23.5000,,,0,,,,,,,,"<p>ca 500g Netto<br /> St&uuml;ck f&uuml;r St&uuml;ck ein wahres Vergn&uuml;gen<br /> mit Alkohol</p>",/s/t/strohauer_pralinen_10051_1.jpg,"36 Pralinen",,,,1,2,/s/t/strohauer_pralinen_10051_1.jpg,"36 Pralinen","2014-10-08 13:55:05",strohauer-pralinen,strohauer-pralinen-389.html,4,850.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,703,/s/t/strohauer_pralinen_10051_1.jpg,"36 Pralinen",1,0,,,,,,,,,,,,,,,,
,,,,Gebäck,"Root Catalog",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10065-4,,Default,simple,Pralinen,"Root Catalog",base,,"2014-10-08 14:04:45",,,,,"2-3 Tage","<div class=""std"">Sie gelten als ""Visitenkarte"" einer gepflegten Konditorei. Daher  z&auml;hlen unsere Petits-Fours zu unseren kreativen Glanzpunkten. Zu einem  Glas Champagner oder einfach zwischen durch, sind sie immer ein  kulinarischer und optischer  Genuss. Saftiger spezieller englischer  Biskuit wird mit feinsten Konfit&uuml;ren und verschiedenen aromatischen  Cremes gef&uuml;llt und durch K&uuml;nstlerh&auml;nde ausgarniert. Die Petit-Fours  bestehen aus 4 Geschmacksrichtungen: Whisky; Orangenlik&ouml;r; Kirschwasser  und Weinbrand.</div>",1,,,,,350,0,/1/0/10066-1_petit_fours-4.jpg,,,,,"Petits- Fours 4 Stck., Produkte, Pralinen & Gebäck","Petits- Fours 4 Stck., Produkte, Pralinen & Gebäck","Petits- Fours 4 Stck.",,,,"Use config","Use config","Petits- Fours 4 Stck.",100,,,"Block after Info Column",,5.9000,,,0,,,,,,,,"<p>ca 100g<br />Sie gelten als ""Visitenkarte"" einer gepflegten Konditorei.<br />mit Alkohol</p>",/1/0/10066-1_petit_fours-4.jpg,,,,,1,2,/1/0/10066-1_petit_fours-4.jpg,,"2014-10-08 14:04:45",petits-fours-4-stck,petits-fours-4-stck.html,4,350.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,703,/1/0/10066-1_petit_fours-4.jpg,,1,0,,,,,,,,,,,,,,,,
,,,,Gebäck,"Root Catalog",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10065-12,,Default,simple,Pralinen,"Root Catalog",base,,"2014-10-08 14:10:54",,,,,"2-3 Tage","<div class=""std"">Sie gelten als ""Visitenkarte"" einer gepflegten Konditorei. Daher  z&auml;hlen unsere Petits-Fours zu unseren kreativen Glanzpunkten. Zu einem  Glas Champagner oder einfach zwischen durch, sind sie immer ein  kulinarischer und optischer  Genuss. Saftiger spezieller englischer  Biskuit wird mit feinsten Konfit&uuml;ren und verschiedenen aromatischen  Cremes gef&uuml;llt und durch K&uuml;nstlerh&auml;nde ausgarniert. Die Petit-Fours  bestehen aus 4 Geschmacksrichtungen: Whisky; Orangenlik&ouml;r; Kirschwasser  und Weinbrand.</div>",1,,,,,650,0,/p/e/petits-fours_.jpg,,,,,"Petits- Fours 12 Stck., Produkte, Pralinen & Gebäck","Petits- Fours 12 Stck., Produkte, Pralinen & Gebäck","Petits- Fours 12 Stck.",,,,"Use config","Use config","Petits- Fours 12 Stck.",300,,,"Block after Info Column",,17.5500,,,0,,,,,,,,"<p>ca 300g<br />Sie gelten als ""Visitenkarte"" einer gepflegten Konditorei.<br />mit Alkohol</p>",/p/e/petits-fours_.jpg,,,,,1,2,/p/e/petits-fours_.jpg,,"2014-10-08 14:10:54",petits-fours-12-stck,petits-fours-12-stck.html,4,650.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,703,/p/e/petit-fours_.jpg,,3,0,,,,,,,,,,,,,,,,
,,,,Gebäck,"Root Catalog",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,703,/p/e/petits-fours_.jpg,,2,0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,703,/2/0/20065_petit-fours_.jpg,,1,0,,,,,,,,,,,,,,,,
10065-16,,Default,simple,Pralinen,"Root Catalog",base,,"2014-10-08 14:14:37",,,,,"2-3 Tage","<p>Sie gelten als ""Visitenkarte"" einer gepflegten Konditorei. F&uuml;r Ihre  Kaffeetafel, als Dessert oder zu einem Glas Champagner, ein  kulinarischer und optischer H&ouml;hepunkt. Saftiger englischer Biskuit wird  mit feinsten Konfit&uuml;ren und verschiedenen Cremes gef&uuml;llt und durch  K&uuml;nstlerh&auml;nde ausgarniert. Die Petits-Fours bestehen aus 4  Geschmacksrichtungen: Whisky; Orangenlik&ouml;r, Kirschwasser und Weinbrand.</p>",1,,,,,750,0,/2/0/20065_petit-fours__1.jpg,,,,,"Petits-Fours 16 Stck., Produkte, Pralinen & Gebäck","Petits-Fours 16 Stck., Produkte, Pralinen & Gebäck","Petits-Fours 16 Stck.",,,,"Use config","Use config","Petits-Fours 16 Stck.",400,,,"Block after Info Column",,22.5000,,,0,,,,,,,,"<p>400g Netto<br /> Petits-Fours f&uuml;r Gaumenfreunde<br /> mit Alkohol</p>",/2/0/20065_petit-fours__1.jpg,,,,,1,2,/2/0/20065_petit-fours__1.jpg,,"2014-10-08 14:14:37",petits-fours-16-stck,petits-fours-16-stck.html,4,750.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,703,/2/0/20065_petit-fours__1.jpg,,1,0,,,,,,,,,,,,,,,,
,,,,Gebäck,"Root Catalog",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10071-12,,Default,simple,Pralinen,"Root Catalog",base,,"2014-10-08 14:19:09",,,,,"2-3 Tage","<div class=""std"">12&nbsp;Champagner Tr&uuml;ffel sind wirklich eine kleine S&uuml;nde wert. Innen herrlich zart mit dem verf&uuml;hrerischen Prickeln der Champagner-Sahnetr&uuml;ffel-Masse, au&szlig;en umh&uuml;llt mit Vollmilch- und Zartbitter-Schokolade. Gek&uuml;hlt serviert schmecken sie am besten!</div>",1,,,,,410,0,/1/0/10071-12_champ._tr_ffel.jpg,,,,,"Champagner Trüffel, Produkte, Pralinen & Gebäck","Champagner Trüffel, Produkte, Pralinen & Gebäck","Champagner Trüffel",,,,"Use config","Use config","Champagner Trüffel",160,,,"Block after Info Column",,9.3000,,,0,,,,,,,,"<p>ca. 160 g St&uuml;ck f&uuml;r St&uuml;ck eine Verf&uuml;hrung<br />mit Alkohol</p>",/1/0/10071-12_champ._tr_ffel.jpg,,,,,1,2,/1/0/10071-12_champ._tr_ffel.jpg,,"2014-10-08 14:19:09",champagner-truffel,champagner-truffel.html,4,410.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,703,/1/0/10071-12_champ._tr_ffel.jpg,,1,0,,,,,,,,,,,,,,,,
,,,,Gebäck,"Root Catalog",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10071-25,,Default,simple,Pralinen,"Root Catalog",base,,"2014-10-08 14:23:25",,,,,"2-3 Tage","<div class=""std"">25&nbsp;Champagner Tr&uuml;ffel sind wirklich eine kleine S&uuml;nde wert. Innen herrlich zart mit dem verf&uuml;hrerischen Prickeln der Champagner-Sahnetr&uuml;ffel-Masse, au&szlig;en umh&uuml;llt mit Vollmilch- und Zartbitter-Schokolade. Gek&uuml;hlt serviert schmecken sie am besten!</div>",1,,,,,685,0,/1/0/10071-25_champ._tr_ffel.jpg,,,,,"Champagner Trüffel, Produkte, Pralinen & Gebäck","Champagner Trüffel, Produkte, Pralinen & Gebäck","Champagner Trüffel",,,,"Use config","Use config","Champagner Trüffel",335,,,"Block after Info Column",,17.2500,,,0,,,,,,,,"<p>ca.&nbsp;335 g St&uuml;ck f&uuml;r St&uuml;ck eine Verf&uuml;hrung<br />mit Alkohol</p>",/1/0/10071-25_champ._tr_ffel.jpg,,,,,1,2,/1/0/10071-25_champ._tr_ffel.jpg,,"2014-10-08 14:23:25",champagner-truffel,champagner-truffel-387.html,4,685.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,703,/1/0/10071-25_champ._tr_ffel.jpg,,1,0,,,,,,,,,,,,,,,,
,,,,Gebäck,"Root Catalog",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10071-36,,Default,simple,Pralinen,"Root Catalog",base,,"2014-10-08 14:27:03",,,,,"2-3 Tage","<div class=""std"">36 Champagner Tr&uuml;ffel sind wirklich eine kleine S&uuml;nde wert. Innen herrlich zart mit dem verf&uuml;hrerischen Prickeln der Champagner-Sahnetr&uuml;ffel-Masse, au&szlig;en umh&uuml;llt mit Vollmilch- und Zartbitter-Schokolade. Gek&uuml;hlt serviert schmecken sie am besten!</div>",1,,,,,830,0,/1/0/10071_champagner_tr_ffel.jpg,,,,,"Champagner Trüffel, Produkte, Pralinen & Gebäck","Champagner Trüffel, Produkte, Pralinen & Gebäck","Champagner Trüffel",,,,"Use config","Use config","Champagner Trüffel",480,,,"Block after Info Column",,23.9000,,,0,,,,,,,,"<p>ca. 480 g St&uuml;ck f&uuml;r St&uuml;ck eine Verf&uuml;hrung<br />mit Alkohol</p>",/1/0/10071_champagner_tr_ffel.jpg,,,,,1,2,/1/0/10071_champagner_tr_ffel.jpg,,"2014-10-08 14:27:03",champagner-truffel,champagner-truffel-388.html,4,830.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,703,/1/0/10071_champagner_tr_ffel.jpg,,1,0,,,,,,,,,,,,,,,,
,,,,Gebäck,"Root Catalog",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10072,,Default,simple,Pralinen,"Root Catalog",base,,"2014-10-08 14:30:31",,,,,"2-3 Tage","<p>Eine au&szlig;ergew&ouml;hnliche Geschenkidee... Erlesene Pralinen u. Tr&uuml;ffel in  einer Champagnerflasche. Die Original &bdquo;Champagne de Mailly&ldquo;-Flasche wird  mit einer ausgesuchten Mischung von 25 Tr&uuml;ffel-Pralinen,die in  Gold-Stanniol eingerollt sind, sorgf&auml;ltig gef&uuml;llt. Am Flaschenboden ist  eine &Ouml;ffnung, durch die Sie bequem an die K&ouml;stlichkeiten kommen. Ein  Geschenk mit Genuss!</p>",1,,,,,1520,0,/t/r/trueffelflasche.jpg,,,,,"Champagnertrüffelflasche gefüllt mit Pralinen u. Trüffeln, Produkte, Pralinen & Gebäck","Champagnertrüffelflasche gefüllt mit Pralinen u. Trüffeln, Produkte, Pralinen & Gebäck","Champagnertrüffelflasche gefüllt mit Pralinen u. Trüffeln",,,,"Use config","Use config","Champagnertrüffel Flasche gefüllt mit Pralinen u. Trüffeln",320,,,"Block after Info Column",,24.9000,,,0,,,,,,,,"<p>320 g Netto<br /> Eine Champagnerflasche, die es in sich hat...<br /> mit Alkohol</p>",/t/r/trueffelflasche.jpg,,,,,1,2,/t/r/trueffelflasche.jpg,,"2014-10-08 14:30:31",champagnertruffelflasche-gefullt-mit-pralinen-u-truffeln,champagnertruffelflasche-gefullt-mit-pralinen-u-truffeln.html,4,1520.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,703,/t/r/trueffelflasche.jpg,,1,0,,,,,,,,,,,,,,,,
,,,,Gebäck,"Root Catalog",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10073-12,,Default,simple,Pralinen,"Root Catalog",base,,"2014-10-08 14:37:52",,,,,"2-3 Tage","Ein wahrer Genuss. 12 Gemischte Trüffel mit und ohne Alkohol ca.155 g Die Sorten können variieren!",1,,,,,405,0,/1/0/10073-2_gemischte_tr_ffel.jpg,"12 gemischte Trüffel",,,,"Gemischte Trüffel, Onlineshop, Onlineshop, Pralinen & Gebäck, Pralinen & Gebäck, Weihnachten, Weihnachten","Gemischte Trüffel, Onlineshop, Onlineshop, Pralinen & Gebäck, Pralinen & Gebäck, Weihnachten, Weihnachten","Gemischte Trüffel",,,,"Use config","Use config","Gemischte Trüffel",155,,,"Block after Info Column",,9.1000,,,0,,,,,,,,"Gemischte Trüffel mit und ohne Alkohol 12 Stück ca.155 g",/1/0/10073-2_gemischte_tr_ffel.jpg,"12 gemischte Trüffel",,,,1,2,/1/0/10073-2_gemischte_tr_ffel.jpg,"12 gemischte Trüffel","2014-10-08 14:37:52",gemischte-truffel,gemischte-truffel.html,4,405.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,703,/1/0/10073-2_gemischte_tr_ffel.jpg,"12 gemischte Trüffel",1,0,,,,,,,,,,,,,,,,
,,,,Gebäck,"Root Catalog",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10073-25,,Default,simple,Pralinen,"Root Catalog",base,,"2014-10-08 14:42:18",,,,,"2-3 Tage","Ein wahrer Genuss.25 Gemischte Trüffel mit und ohne Alkohol ca. 325 g Die Sorten können variieren!",1,,,,,675,0,/1/0/10073-1_gemischte_tr_ffel.jpg,"25 gemischte Trüffel",,,,"Gemischte Trüffel, Onlineshop, Onlineshop, Pralinen & Gebäck, Pralinen & Gebäck, Weihnachten, Weihnachten","Gemischte Trüffel, Onlineshop, Onlineshop, Pralinen & Gebäck, Pralinen & Gebäck, Weihnachten, Weihnachten","Gemischte Trüffel",,,,"Use config","Use config","Gemischte Trüffel",325,,,"Block after Info Column",,16.8000,,,0,,,,,,,,"Gemischte Trüffel mit und ohne Alkohol 25 Stück ca. 325 g ",/1/0/10073-1_gemischte_tr_ffel.jpg,"25 gemischte Trüffel",,,,1,2,/1/0/10073-1_gemischte_tr_ffel.jpg,"25 gemischte Trüffel","2014-10-08 14:42:18",gemischte-truffel,gemischte-truffel-391.html,4,675.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,703,/1/0/10073-1_gemischte_tr_ffel.jpg,"25 gemischte Trüffel",1,0,,,,,,,,,,,,,,,,
,,,,Gebäck,"Root Catalog",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10073-36,,Default,simple,Pralinen,"Root Catalog",base,,"2014-10-08 14:48:08",,,,,"2-3 Tage","Ein wahrer Genuss. 36 Gemischte Trüffel mit und ohne Alkohol  ca. 460 g
Die Sorten können variieren!",1,,,,,810,0,/1/0/10073_gemischte_tr_ffel.jpg,,,,,"Gemischte Trüffel, Onlineshop, Onlineshop, Pralinen & Gebäck, Pralinen & Gebäck, Weihnachten, Weihnachten","Gemischte Trüffel, Onlineshop, Onlineshop, Pralinen & Gebäck, Pralinen & Gebäck, Weihnachten, Weihnachten","Gemischte Trüffel",,,,"Use config","Use config","Gemischte Trüffel",460,,,"Block after Info Column",,22.9000,,,0,,,,,,,,"Gemischte Trüffel mit und ohne Alkohol 36 Stück ca. 460 g",/1/0/10073_gemischte_tr_ffel.jpg,,,,,1,2,/1/0/10073_gemischte_tr_ffel.jpg,,"2014-10-08 14:48:08",gemischte-truffel,gemischte-truffel-392.html,4,810.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,703,/1/0/10073_gemischte_tr_ffel.jpg,,1,0,,,,,,,,,,,,,,,,
